,dataset_name,sampling_budget,query_ratio,mean_accuracy
8449,DiagonalRot_enx_001.csv,0.05,0.1,0.9845778162559999
19329,Uniform_enx_001.csv,0.13,0.1,0.995486312128
18819,Uniform_005.csv,0.02,0.1,0.9857888971080001
9232,DiagonalRot_enx_005.csv,0.04,0.03,0.9328286801719999
19367,Uniform_enx_001.csv,0.17,0.08,0.9946075502609999
21319,Uniform_eny_005.csv,0.12,0.1,0.992251843321
14377,Gauss_eny_006.csv,0.18,0.08,0.9139504441240001
3625,Diagonal_001.csv,0.03,0.06,0.930368008084
21028,Uniform_eny_004.csv,0.03,0.09,0.990019894727
18735,Uniform_004.csv,0.14,0.06,0.992918798653
20532,Uniform_eny_001.csv,0.14,0.03,0.985580892849
8695,DiagonalRot_enx_002.csv,0.1,0.06,0.969117745707
6354,Diagonal_eny_002.csv,0.16,0.05,0.9512188514959999
10514,DiagonalRot_eny_005.csv,0.12,0.05,0.992285285126
13633,Gauss_eny_003.csv,0.04,0.04,0.800427471203
17882,Parcel_018.csv,0.09,0.03,0.9111762274230001
848,Combo_005.csv,0.05,0.09,0.9048862264859999
2248,Combo_012.csv,0.05,0.09,0.853611502955
5616,Diagonal_enx_005.csv,0.02,0.07,0.891196046641
8564,DiagonalRot_enx_001.csv,0.17,0.05,0.997859582969
21129,Uniform_eny_004.csv,0.13,0.1,0.99545385778
13509,Gauss_eny_002.csv,0.11,0.1,0.871285482684
18239,Uniform_002.csv,0.04,0.1,0.990079532019
13679,Gauss_eny_003.csv,0.08,0.1,0.896039655617
8118,DiagonalRot_005.csv,0.12,0.09,0.959210017335
5303,Diagonal_enx_003.csv,0.11,0.04,0.940166040369
4052,Diagonal_003.csv,0.06,0.03,0.923876871917
12129,Gauss_enx_001.csv,0.13,0.1,0.859766278737
14444,Parcel_001.csv,0.05,0.05,0.975176357502
10923,Gauss_001.csv,0.13,0.04,0.842943279024
21465,Uniform_eny_006.csv,0.07,0.06,0.987576076851
20473,Uniform_eny_001.csv,0.08,0.04,0.9855103521449999
14390,Gauss_eny_006.csv,0.2,0.01,0.8606929436480001
4076,Diagonal_003.csv,0.08,0.07,0.937344774277
997,Combo_005.csv,0.2,0.08,0.956270702078
4332,Diagonal_004.csv,0.14,0.03,0.9568116799590001
12926,Gauss_enx_005.csv,0.13,0.07,0.824936576411
9368,DiagonalRot_enx_005.csv,0.17,0.09,0.9553505221140001
11586,Gauss_004.csv,0.19,0.07,0.836568119448
551,Combo_003.csv,0.16,0.02,0.869298192406
17959,Parcel_018.csv,0.16,0.1,0.9856363578470001
19415,Uniform_enx_002.csv,0.02,0.06,0.9800912268459999
4372,Diagonal_004.csv,0.18,0.03,0.976231458086
3497,Combo_018.csv,0.1,0.08,0.992827152772
15508,Parcel_006.csv,0.11,0.09,0.991362284338
14572,Parcel_001.csv,0.18,0.03,0.9791875924060001
14987,Parcel_003.csv,0.19,0.08,0.992685291228
8032,DiagonalRot_005.csv,0.04,0.03,0.908307703705
1407,Combo_008.csv,0.01,0.08,0.977261742184
17118,Parcel_014.csv,0.12,0.09,0.9928587552179999
19857,Uniform_enx_004.csv,0.06,0.08,0.990115962143
19086,Uniform_006.csv,0.09,0.07,0.9929578018520001
14021,Gauss_eny_005.csv,0.03,0.02,0.803724356702
14254,Gauss_eny_006.csv,0.06,0.05,0.825455053749
15290,Parcel_005.csv,0.1,0.01,0.919710099881
1812,Combo_010.csv,0.02,0.03,0.781804708638
11780,Gauss_005.csv,0.19,0.01,0.8602574940819999
17335,Parcel_015.csv,0.14,0.06,0.987015686232
20344,Uniform_enx_006.csv,0.15,0.05,0.9849717224850001
693,Combo_004.csv,0.1,0.04,0.941735313075
10725,DiagonalRot_eny_006.csv,0.13,0.06,0.9795306768880001
5011,Diagonal_enx_002.csv,0.02,0.02,0.9287777811560001
3443,Combo_018.csv,0.05,0.04,0.980278358769
9174,DiagonalRot_enx_004.csv,0.18,0.05,0.9753077510160001
11501,Gauss_004.csv,0.11,0.02,0.814326804771
19837,Uniform_enx_004.csv,0.04,0.08,0.989281180801
4175,Diagonal_003.csv,0.18,0.06,0.939318294862
4222,Diagonal_004.csv,0.03,0.03,0.938000174108
8283,DiagonalRot_006.csv,0.09,0.04,0.998549354963
13844,Gauss_eny_004.csv,0.05,0.05,0.8034072362029999
10458,DiagonalRot_eny_005.csv,0.06,0.09,0.972500024665
18326,Uniform_002.csv,0.13,0.07,0.992126080474
13382,Gauss_eny_001.csv,0.19,0.03,0.84879521067
17259,Parcel_015.csv,0.06,0.1,0.988792339716
20896,Uniform_eny_003.csv,0.1,0.07,0.990382375982
261,Combo_002.csv,0.07,0.02,0.7814525449519999
20851,Uniform_eny_003.csv,0.06,0.02,0.955594941425
11529,Gauss_004.csv,0.13,0.1,0.841212387594
5497,Diagonal_enx_004.csv,0.1,0.08,0.967141302289
3875,Diagonal_002.csv,0.08,0.06,0.946523822181
4016,Diagonal_003.csv,0.02,0.07,0.902976445133
3626,Diagonal_001.csv,0.03,0.07,0.938552250193
16953,Parcel_013.csv,0.16,0.04,0.986307141552
445,Combo_003.csv,0.05,0.06,0.880158590148
6752,Diagonal_eny_004.csv,0.16,0.03,0.930971774474
5111,Diagonal_enx_002.csv,0.12,0.02,0.950634395342
14157,Gauss_eny_005.csv,0.16,0.08,0.856039859042
3555,Combo_018.csv,0.16,0.06,0.9916793334049999
10386,DiagonalRot_eny_004.csv,0.19,0.07,0.970410666268
13886,Gauss_eny_004.csv,0.09,0.07,0.837984770445
7338,DiagonalRot_001.csv,0.14,0.09,0.984189639035
13989,Gauss_eny_004.csv,0.19,0.1,0.8854904126
3367,Combo_017.csv,0.17,0.08,0.993020661832
17655,Parcel_017.csv,0.06,0.06,0.983419459699
11059,Gauss_002.csv,0.06,0.1,0.8467027404269999
2526,Combo_013.csv,0.13,0.07,0.9657474326919999
17746,Parcel_017.csv,0.15,0.07,0.9899167324410001
15843,Parcel_008.csv,0.05,0.04,0.97927009654
19047,Uniform_006.csv,0.05,0.08,0.991804960114
1168,Combo_006.csv,0.17,0.09,0.954849316244
4144,Diagonal_003.csv,0.15,0.05,0.948304164055
7892,DiagonalRot_004.csv,0.1,0.03,0.965549671371
19305,Uniform_enx_001.csv,0.11,0.06,0.990559232836
8276,DiagonalRot_006.csv,0.08,0.07,0.9866965982729999
3149,Combo_016.csv,0.15,0.1,0.994806826612
12006,Gauss_enx_001.csv,0.01,0.07,0.73508271793
880,Combo_005.csv,0.09,0.01,0.893425235985
6747,Diagonal_eny_004.csv,0.15,0.08,0.972981735666
9408,DiagonalRot_enx_006.csv,0.01,0.09,0.95991357391
14727,Parcel_002.csv,0.13,0.08,0.9936322601180001
7572,DiagonalRot_002.csv,0.18,0.03,0.9807952853659999
21138,Uniform_eny_004.csv,0.14,0.09,0.9951992111210001
13439,Gauss_eny_002.csv,0.04,0.1,0.824163049408
1467,Combo_008.csv,0.07,0.08,0.990411931906
8154,DiagonalRot_005.csv,0.16,0.05,0.950166505659
18501,Uniform_003.csv,0.11,0.02,0.965779336013
13833,Gauss_eny_004.csv,0.04,0.04,0.795818075298
6537,Diagonal_eny_003.csv,0.14,0.08,0.952773205337
12153,Gauss_enx_001.csv,0.16,0.04,0.8453259458
452,Combo_003.csv,0.06,0.03,0.853916454093
12518,Gauss_enx_003.csv,0.12,0.09,0.8521848698729999
19986,Uniform_enx_004.csv,0.19,0.07,0.9939352081659999
13608,Gauss_eny_003.csv,0.01,0.09,0.7856360419830001
4137,Diagonal_003.csv,0.14,0.08,0.938386974795
3039,Combo_016.csv,0.04,0.1,0.989793022625
17979,Parcel_018.csv,0.18,0.1,0.986798161134
4150,Diagonal_003.csv,0.16,0.01,0.920055094371
16071,Parcel_009.csv,0.08,0.02,0.9498656361560001
14017,Gauss_eny_005.csv,0.02,0.08,0.776010751227
15800,Parcel_008.csv,0.01,0.01,0.8182596334219999
17926,Parcel_018.csv,0.13,0.07,0.981271028178
579,Combo_003.csv,0.18,0.1,0.953625968698
21197,Uniform_eny_004.csv,0.2,0.08,0.99615661504
6571,Diagonal_eny_003.csv,0.18,0.02,0.947912888423
12024,Gauss_enx_001.csv,0.03,0.05,0.7752506270209999
7467,DiagonalRot_002.csv,0.07,0.08,0.971704486383
18552,Uniform_003.csv,0.16,0.03,0.981683248609
17555,Parcel_016.csv,0.16,0.06,0.9906711182410001
13779,Gauss_eny_003.csv,0.18,0.1,0.938888403566
867,Combo_005.csv,0.07,0.08,0.938176372755
17871,Parcel_018.csv,0.08,0.02,0.876383299297
4157,Diagonal_003.csv,0.16,0.08,0.94409790088
6349,Diagonal_eny_002.csv,0.15,0.1,0.967733382525
16411,Parcel_011.csv,0.02,0.02,0.937451327386
18503,Uniform_003.csv,0.11,0.04,0.983133116279
402,Combo_003.csv,0.01,0.03,0.780022890919
4428,Diagonal_005.csv,0.03,0.09,0.920193567032
10276,DiagonalRot_eny_004.csv,0.08,0.07,0.968605943727
3057,Combo_016.csv,0.06,0.08,0.9889756210189999
10190,DiagonalRot_eny_003.csv,0.2,0.01,0.998153166789
7060,Diagonal_eny_006.csv,0.07,0.01,0.936284484835
164,Combo_001.csv,0.17,0.05,0.87037027324
14863,Parcel_003.csv,0.07,0.04,0.978324874541
17737,Parcel_017.csv,0.14,0.08,0.991352634065
10390,DiagonalRot_eny_004.csv,0.2,0.01,0.968725669839
12494,Gauss_enx_003.csv,0.1,0.05,0.825332210863
11347,Gauss_003.csv,0.15,0.08,0.855257346225
12212,Gauss_enx_002.csv,0.02,0.03,0.66546927423
3317,Combo_017.csv,0.12,0.08,0.993070296224
12118,Gauss_enx_001.csv,0.12,0.09,0.871179515228
7865,DiagonalRot_004.csv,0.07,0.06,0.9890883305920001
16632,Parcel_012.csv,0.04,0.03,0.9161424247650001
12126,Gauss_enx_001.csv,0.13,0.07,0.854314827958
6851,Diagonal_eny_005.csv,0.06,0.02,0.9047105983820001
1847,Combo_010.csv,0.05,0.08,0.871247821237
19253,Uniform_enx_001.csv,0.06,0.04,0.9815174141130001
1334,Combo_007.csv,0.14,0.05,0.9886436983050001
8779,DiagonalRot_enx_002.csv,0.18,0.1,0.973841241738
20334,Uniform_enx_006.csv,0.14,0.05,0.9857417666539999
17975,Parcel_018.csv,0.18,0.06,0.977880378934
14838,Parcel_003.csv,0.04,0.09,0.985593058054
8945,DiagonalRot_enx_003.csv,0.15,0.06,0.9251196245190001
11256,Gauss_003.csv,0.06,0.07,0.789927113635
20167,Uniform_enx_005.csv,0.17,0.08,0.9948741423109999
6997,Diagonal_eny_005.csv,0.2,0.08,0.961366399128
706,Combo_004.csv,0.11,0.07,0.950160014352
3491,Combo_018.csv,0.1,0.02,0.969947658217
4573,Diagonal_005.csv,0.18,0.04,0.9277179897560001
13247,Gauss_eny_001.csv,0.05,0.08,0.73786231741
17957,Parcel_018.csv,0.16,0.08,0.983842475463
7706,DiagonalRot_003.csv,0.11,0.07,0.966036609219
7054,Diagonal_eny_006.csv,0.06,0.05,0.9516801056799998
5580,Diagonal_enx_004.csv,0.19,0.01,0.953795454171
15074,Parcel_004.csv,0.08,0.05,0.981318010932
15032,Parcel_004.csv,0.04,0.03,0.9400213716850001
3151,Combo_016.csv,0.16,0.02,0.973535499973
6617,Diagonal_eny_004.csv,0.02,0.08,0.941054313594
17483,Parcel_016.csv,0.09,0.04,0.9809251073440001
4784,Diagonal_006.csv,0.19,0.05,0.958368944028
11991,Gauss_006.csv,0.2,0.02,0.83015684006
4022,Diagonal_003.csv,0.03,0.03,0.9042457500259999
16852,Parcel_013.csv,0.06,0.03,0.969937731517
9266,DiagonalRot_enx_005.csv,0.07,0.07,0.910166479472
2607,Combo_014.csv,0.01,0.08,0.909508538434
18041,Uniform_001.csv,0.05,0.02,0.962636328778
11630,Gauss_005.csv,0.04,0.01,0.781522445383
9118,DiagonalRot_enx_004.csv,0.12,0.09,0.9709466624490001
11502,Gauss_004.csv,0.11,0.03,0.834464382255
9182,DiagonalRot_enx_004.csv,0.19,0.03,0.970205899375
2429,Combo_013.csv,0.03,0.1,0.947826873681
246,Combo_002.csv,0.05,0.07,0.825233725916
3815,Diagonal_002.csv,0.02,0.06,0.9259579078
19627,Uniform_enx_003.csv,0.03,0.08,0.981746240649
19366,Uniform_enx_001.csv,0.17,0.07,0.994133863337
9089,DiagonalRot_enx_004.csv,0.09,0.1,0.969547824704
2262,Combo_012.csv,0.07,0.03,0.778527015154
10438,DiagonalRot_eny_005.csv,0.04,0.09,0.977138294612
835,Combo_005.csv,0.04,0.06,0.913366987353
13256,Gauss_eny_001.csv,0.06,0.07,0.767910400428
20437,Uniform_eny_001.csv,0.04,0.08,0.9895876186299999
8624,DiagonalRot_enx_002.csv,0.03,0.05,0.956745345131
11395,Gauss_003.csv,0.2,0.06,0.8382588389910001
1173,Combo_006.csv,0.18,0.04,0.94806684394
19804,Uniform_enx_004.csv,0.01,0.05,0.962148520203
6437,Diagonal_eny_003.csv,0.04,0.08,0.9373789617649999
19706,Uniform_enx_003.csv,0.11,0.07,0.991136846214
12848,Gauss_enx_005.csv,0.05,0.09,0.7876724159999999
16453,Parcel_011.csv,0.06,0.04,0.9812102685359999
8102,DiagonalRot_005.csv,0.11,0.03,0.931348942569
5289,Diagonal_enx_003.csv,0.09,0.1,0.930002694128
17342,Parcel_015.csv,0.15,0.03,0.9790911418100001
8098,DiagonalRot_005.csv,0.1,0.09,0.9604792780310001
4951,Diagonal_enx_001.csv,0.16,0.02,0.9374983125
250,Combo_002.csv,0.06,0.01,0.7609483338390001
15172,Parcel_004.csv,0.18,0.03,0.9747815677930001
7952,DiagonalRot_004.csv,0.16,0.03,0.9750732043089999
21389,Uniform_eny_005.csv,0.19,0.1,0.995080566557
7334,DiagonalRot_001.csv,0.14,0.05,0.975759868092
2793,Combo_014.csv,0.2,0.04,0.971194921238
15458,Parcel_006.csv,0.06,0.09,0.9882559957439999
18765,Uniform_004.csv,0.17,0.06,0.993553790784
7795,DiagonalRot_003.csv,0.2,0.06,0.967492016318
19999,Uniform_enx_004.csv,0.2,0.1,0.996134977056
3407,Combo_018.csv,0.01,0.08,0.97770769687
21461,Uniform_eny_006.csv,0.07,0.02,0.963414308746
11291,Gauss_003.csv,0.1,0.02,0.794082599902
19920,Uniform_enx_004.csv,0.13,0.01,0.951082584063
8625,DiagonalRot_enx_002.csv,0.03,0.06,0.9522366069660001
16588,Parcel_011.csv,0.19,0.09,0.995539712591
7422,DiagonalRot_002.csv,0.03,0.03,0.969781116604
8963,DiagonalRot_enx_003.csv,0.17,0.04,0.9423388051620001
1997,Combo_010.csv,0.2,0.08,0.9223735688060001
4200,Diagonal_004.csv,0.01,0.01,0.903900325797
17426,Parcel_016.csv,0.03,0.07,0.9796525615539999
18106,Uniform_001.csv,0.11,0.07,0.992847373443
19273,Uniform_enx_001.csv,0.08,0.04,0.984078508818
11326,Gauss_003.csv,0.13,0.07,0.8287060775990001
5629,Diagonal_enx_005.csv,0.03,0.1,0.8979981320139999
4002,Diagonal_003.csv,0.01,0.03,0.866465646077
17551,Parcel_016.csv,0.16,0.02,0.972381839825
4753,Diagonal_006.csv,0.16,0.04,0.9627881638660001
20543,Uniform_eny_001.csv,0.15,0.04,0.9897422370110001
17552,Parcel_016.csv,0.16,0.03,0.980911144152
11202,Gauss_003.csv,0.01,0.03,0.640121341705
4196,Diagonal_003.csv,0.2,0.07,0.950765333267
9635,DiagonalRot_eny_001.csv,0.04,0.06,0.953572257428
3681,Diagonal_001.csv,0.09,0.02,0.941485279094
3019,Combo_016.csv,0.02,0.1,0.9843328209350001
4310,Diagonal_004.csv,0.12,0.01,0.947249052225
7448,DiagonalRot_002.csv,0.05,0.09,0.957031478283
13091,Gauss_enx_006.csv,0.1,0.02,0.78611491219
15526,Parcel_006.csv,0.13,0.07,0.990388542947
16083,Parcel_009.csv,0.09,0.04,0.9738878602150001
3985,Diagonal_002.csv,0.19,0.06,0.9592370700799998
10243,DiagonalRot_eny_004.csv,0.05,0.04,0.972718561366
9205,DiagonalRot_enx_005.csv,0.01,0.06,0.8766751950030001
16573,Parcel_011.csv,0.18,0.04,0.9884057709299999
2569,Combo_013.csv,0.17,0.1,0.965897128827
4402,Diagonal_005.csv,0.01,0.03,0.866613726266
4277,Diagonal_004.csv,0.08,0.08,0.963703161575
3666,Diagonal_001.csv,0.07,0.07,0.946978480897
8412,DiagonalRot_enx_001.csv,0.02,0.03,0.996266462463
21504,Uniform_eny_006.csv,0.11,0.05,0.9887206272139999
2446,Combo_013.csv,0.05,0.07,0.9495757437510001
6821,Diagonal_eny_005.csv,0.03,0.02,0.883121499071
15404,Parcel_006.csv,0.01,0.05,0.9462697235269999
6520,Diagonal_eny_003.csv,0.13,0.01,0.926316086386
19849,Uniform_enx_004.csv,0.05,0.1,0.9911598722799998
18356,Uniform_002.csv,0.16,0.07,0.993947221621
18971,Uniform_005.csv,0.18,0.02,0.977982414229
8959,DiagonalRot_enx_003.csv,0.16,0.1,0.947825382465
3172,Combo_016.csv,0.18,0.03,0.9836678915420001
1223,Combo_007.csv,0.03,0.04,0.964769502302
19240,Uniform_enx_001.csv,0.05,0.01,0.908721459504
12358,Gauss_enx_002.csv,0.16,0.09,0.8530299147939999
544,Combo_003.csv,0.15,0.05,0.9215749962600001
1204,Combo_007.csv,0.01,0.05,0.9488708165240001
19676,Uniform_enx_003.csv,0.08,0.07,0.9891961785150001
8613,DiagonalRot_enx_002.csv,0.02,0.04,0.9455740837250001
9257,DiagonalRot_enx_005.csv,0.06,0.08,0.928501012521
7242,DiagonalRot_001.csv,0.05,0.03,0.949421631858
2637,Combo_014.csv,0.04,0.08,0.934075998661
8761,DiagonalRot_enx_002.csv,0.17,0.02,0.968332813348
15705,Parcel_007.csv,0.11,0.06,0.990990189083
1388,Combo_007.csv,0.19,0.09,0.994537725935
19570,Uniform_enx_002.csv,0.18,0.01,0.9615000491879999
14950,Parcel_003.csv,0.16,0.01,0.9415717788879999
20228,Uniform_enx_006.csv,0.03,0.09,0.979546167561
877,Combo_005.csv,0.08,0.08,0.9343409520799999
10721,DiagonalRot_eny_006.csv,0.13,0.02,0.963078280573
8388,DiagonalRot_006.csv,0.19,0.09,0.995357005614
98,Combo_001.csv,0.1,0.09,0.8577724048729999
11575,Gauss_004.csv,0.18,0.06,0.837110914875
4379,Diagonal_004.csv,0.18,0.1,0.9744318120550001
11957,Gauss_006.csv,0.16,0.08,0.842317844773
2803,Combo_015.csv,0.01,0.04,0.8541012402689999
11189,Gauss_002.csv,0.19,0.1,0.8992505803899999
3908,Diagonal_002.csv,0.11,0.09,0.968706411577
10763,DiagonalRot_eny_006.csv,0.17,0.04,0.9875883770460001
7688,DiagonalRot_003.csv,0.09,0.09,0.9667724429469999
16273,Parcel_010.csv,0.08,0.04,0.9718734046680001
6496,Diagonal_eny_003.csv,0.1,0.07,0.947293072296
20121,Uniform_enx_005.csv,0.13,0.02,0.975852176911
8447,DiagonalRot_enx_001.csv,0.05,0.08,0.987140859004
21160,Uniform_eny_004.csv,0.17,0.01,0.9636013656810001
18306,Uniform_002.csv,0.11,0.07,0.991477948169
8075,DiagonalRot_005.csv,0.08,0.06,0.942262582105
14635,Parcel_002.csv,0.04,0.06,0.981902587929
13161,Gauss_enx_006.csv,0.17,0.02,0.819511861068
6964,Diagonal_eny_005.csv,0.17,0.05,0.955996672513
15006,Parcel_004.csv,0.01,0.07,0.9542772971179999
6479,Diagonal_eny_003.csv,0.08,0.1,0.9567070336419999
4711,Diagonal_006.csv,0.12,0.02,0.94102456036
18697,Uniform_004.csv,0.1,0.08,0.992436643814
15231,Parcel_005.csv,0.04,0.02,0.934641072296
12476,Gauss_enx_003.csv,0.08,0.07,0.828880738133
989,Combo_005.csv,0.19,0.1,0.933684453307
20494,Uniform_eny_001.csv,0.1,0.05,0.990307596729
2682,Combo_014.csv,0.09,0.03,0.938643100748
16475,Parcel_011.csv,0.08,0.06,0.989919275379
2508,Combo_013.csv,0.11,0.09,0.957790413504
15565,Parcel_006.csv,0.17,0.06,0.990614480613
9702,DiagonalRot_eny_001.csv,0.11,0.03,0.967057466812
4314,Diagonal_004.csv,0.12,0.05,0.9561161040889999
17191,Parcel_014.csv,0.2,0.02,0.980576226486
16205,Parcel_010.csv,0.01,0.06,0.9514408346690001
5356,Diagonal_enx_003.csv,0.16,0.07,0.9384683561139999
6639,Diagonal_eny_004.csv,0.04,0.1,0.9402408654960001
5972,Diagonal_enx_006.csv,0.18,0.03,0.969895337714
9436,DiagonalRot_enx_006.csv,0.04,0.07,0.9686752575319999
3734,Diagonal_001.csv,0.14,0.05,0.944988535643
4516,Diagonal_005.csv,0.12,0.07,0.9407078193330001
11196,Gauss_002.csv,0.2,0.07,0.887260084229
12313,Gauss_enx_002.csv,0.12,0.04,0.784497370553
7787,DiagonalRot_003.csv,0.19,0.08,0.9749012342739999
20009,Uniform_enx_005.csv,0.01,0.1,0.980072710335
13187,Gauss_enx_006.csv,0.19,0.08,0.8685676339339999
20250,Uniform_enx_006.csv,0.06,0.01,0.887589643258
10949,Gauss_001.csv,0.15,0.1,0.8767846877359999
1876,Combo_010.csv,0.08,0.07,0.886232067268
3823,Diagonal_002.csv,0.03,0.04,0.945303738703
5262,Diagonal_enx_003.csv,0.07,0.03,0.9056598498459999
8446,DiagonalRot_enx_001.csv,0.05,0.07,0.983310417631
16658,Parcel_012.csv,0.06,0.09,0.981692336002
12703,Gauss_enx_004.csv,0.11,0.04,0.8476746815639999
11163,Gauss_002.csv,0.17,0.04,0.8692792934799999
5159,Diagonal_enx_002.csv,0.16,0.1,0.9636332006180001
19665,Uniform_enx_003.csv,0.07,0.06,0.985627385803
20813,Uniform_eny_003.csv,0.02,0.04,0.961485465095
759,Combo_004.csv,0.16,0.1,0.974291673013
5481,Diagonal_enx_004.csv,0.09,0.02,0.930348736186
654,Combo_004.csv,0.06,0.05,0.936937564831
19046,Uniform_006.csv,0.05,0.07,0.990546656334
14701,Parcel_002.csv,0.11,0.02,0.9656789266169999
5812,Diagonal_enx_006.csv,0.02,0.03,0.943387228645
5288,Diagonal_enx_003.csv,0.09,0.09,0.922141077559
2892,Combo_015.csv,0.1,0.03,0.917169869062
20218,Uniform_enx_006.csv,0.02,0.09,0.977338653052
5636,Diagonal_enx_005.csv,0.04,0.07,0.904627066064
9612,DiagonalRot_eny_001.csv,0.02,0.03,0.958506308709
3044,Combo_016.csv,0.05,0.05,0.980590230044
20958,Uniform_eny_003.csv,0.16,0.09,0.994591599214
10783,DiagonalRot_eny_006.csv,0.19,0.04,0.986679401086
8520,DiagonalRot_enx_001.csv,0.13,0.01,0.992793434068
17874,Parcel_018.csv,0.08,0.05,0.951554463875
8445,DiagonalRot_enx_001.csv,0.05,0.06,0.9936868482150001
19274,Uniform_enx_001.csv,0.08,0.05,0.9890301314579999
7318,DiagonalRot_001.csv,0.12,0.09,0.982575367643
6159,Diagonal_eny_001.csv,0.16,0.1,0.9664338340649999
13515,Gauss_eny_002.csv,0.12,0.06,0.836546566226
16464,Parcel_011.csv,0.07,0.05,0.985913284222
12569,Gauss_enx_003.csv,0.17,0.1,0.872993163552
6022,Diagonal_eny_001.csv,0.03,0.03,0.9440326558200001
5092,Diagonal_enx_002.csv,0.1,0.03,0.9328766455949999
14974,Parcel_003.csv,0.18,0.05,0.9892621207200001
13569,Gauss_eny_002.csv,0.17,0.1,0.8798645970829999
11211,Gauss_003.csv,0.02,0.02,0.705827020262
11221,Gauss_003.csv,0.03,0.02,0.726121528593
15854,Parcel_008.csv,0.06,0.05,0.983889147245
19679,Uniform_enx_003.csv,0.08,0.1,0.993179329317
20300,Uniform_enx_006.csv,0.11,0.01,0.916454137875
17279,Parcel_015.csv,0.08,0.1,0.990340083736
1131,Combo_006.csv,0.14,0.02,0.9393520457439999
11210,Gauss_003.csv,0.02,0.01,0.699036863037
11137,Gauss_002.csv,0.14,0.08,0.876915518404
3659,Diagonal_001.csv,0.06,0.1,0.957720079936
3326,Combo_017.csv,0.13,0.07,0.992045013669
9465,DiagonalRot_enx_006.csv,0.07,0.06,0.9569963950679999
15033,Parcel_004.csv,0.04,0.04,0.957328721444
19660,Uniform_enx_003.csv,0.07,0.01,0.910381370968
2663,Combo_014.csv,0.07,0.04,0.9355504322149999
20709,Uniform_eny_002.csv,0.11,0.1,0.991794669013
5378,Diagonal_enx_003.csv,0.18,0.09,0.936518728778
10012,DiagonalRot_eny_003.csv,0.02,0.03,0.992208934506
9554,DiagonalRot_enx_006.csv,0.16,0.05,0.96557550639
18604,Uniform_004.csv,0.01,0.05,0.9649620134
5533,Diagonal_enx_004.csv,0.14,0.04,0.9479559688439999
11673,Gauss_005.csv,0.08,0.04,0.8184318021879999
4,Combo_001.csv,0.01,0.05,0.724403364957
14447,Parcel_001.csv,0.05,0.08,0.986651902308
4152,Diagonal_003.csv,0.16,0.03,0.942581243042
13841,Gauss_eny_004.csv,0.05,0.02,0.79465816051
1927,Combo_010.csv,0.13,0.08,0.929811611797
19983,Uniform_enx_004.csv,0.19,0.04,0.989860955454
14132,Gauss_eny_005.csv,0.14,0.03,0.849943307871
17075,Parcel_014.csv,0.08,0.06,0.988914724248
17088,Parcel_014.csv,0.09,0.09,0.992495660431
10379,DiagonalRot_eny_004.csv,0.18,0.1,0.9730977227200002
2880,Combo_015.csv,0.09,0.01,0.875168546028
5839,Diagonal_enx_006.csv,0.04,0.1,0.962291794755
3381,Combo_017.csv,0.19,0.02,0.977656147578
13562,Gauss_eny_002.csv,0.17,0.03,0.8519841845649999
9494,DiagonalRot_enx_006.csv,0.1,0.05,0.962393582052
18114,Uniform_001.csv,0.12,0.05,0.9906857710220001
4957,Diagonal_enx_001.csv,0.16,0.08,0.964707276847
13028,Gauss_enx_006.csv,0.03,0.09,0.7855892697669999
18265,Uniform_002.csv,0.07,0.06,0.988128066224
19231,Uniform_enx_001.csv,0.04,0.02,0.9560677169700001
11305,Gauss_003.csv,0.11,0.06,0.800717383416
5720,Diagonal_enx_005.csv,0.13,0.01,0.910604269862
15548,Parcel_006.csv,0.15,0.09,0.9936724199860001
4620,Diagonal_006.csv,0.03,0.01,0.889523054714
942,Combo_005.csv,0.15,0.03,0.935286928905
20517,Uniform_eny_001.csv,0.12,0.08,0.99479685031
3235,Combo_017.csv,0.04,0.06,0.9836131331739999
3257,Combo_017.csv,0.06,0.08,0.9892980600579999
18830,Uniform_005.csv,0.04,0.01,0.898639821147
18608,Uniform_004.csv,0.01,0.09,0.9799201228899999
8368,DiagonalRot_006.csv,0.17,0.09,0.9899409293799999
8627,DiagonalRot_enx_002.csv,0.03,0.08,0.9692442329250001
15348,Parcel_005.csv,0.15,0.09,0.9916941049779999
15241,Parcel_005.csv,0.05,0.02,0.945638371339
308,Combo_002.csv,0.11,0.09,0.8564721948810001
1565,Combo_008.csv,0.17,0.06,0.9918514978120001
12156,Gauss_enx_001.csv,0.16,0.07,0.849256655016
6727,Diagonal_eny_004.csv,0.13,0.08,0.969034252585
2135,Combo_011.csv,0.14,0.06,0.884536030011
16762,Parcel_012.csv,0.17,0.03,0.965756934803
10861,Gauss_001.csv,0.07,0.02,0.7789970800749999
20296,Uniform_enx_006.csv,0.1,0.07,0.988640248267
21158,Uniform_eny_004.csv,0.16,0.09,0.996052508013
16437,Parcel_011.csv,0.04,0.08,0.989183289753
13169,Gauss_enx_006.csv,0.17,0.1,0.877332051301
16463,Parcel_011.csv,0.07,0.04,0.983080606302
3874,Diagonal_002.csv,0.08,0.05,0.9428014211939999
